id,fecha,provincia,zona_prov,genero,edad,maximo_estudio,espacio_identificado,posibilidad_votar,opinion_gestion_alberto,opinion_gestion_kicillof,opinion_tolosapaz,opinion_manes,opinion_santilli,posibilidad_voto_tolosapaz,posibilidad_voto_santilli,posibilidad_voto_manes,intencion_voto_2021,intencion_voto_2021_otros,voto_emitido_2019,analisis_temporal,peso
12835,28/8/2021 21:45,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,57,Secundario,El PRO,NO ESTO SEGURO de ir a votar,-2,-2,0.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12836,28/8/2021 21:45,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,59,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Consenso Federal: Roberto Lavagna,sem_1_(08/28-09/03),1
12837,28/8/2021 21:44,Buenos Aires,Zona Norte conurbano,Mujer,68,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-1.0,1.0,1.0,-1.0,2.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12838,28/8/2021 21:39,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,70,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,1,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12839,28/8/2021 21:37,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,54,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,0.0,0.0,2.0,0.0,0.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12840,28/8/2021 21:37,Buenos Aires,Zona Oeste conurbano,Hombre,69,Secundario,El Kirchnerismo,NO ESTO SEGURO de ir a votar,2,2,2.0,0.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12841,28/8/2021 21:36,Buenos Aires,Zona Sur conurbano,Mujer,70,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12842,28/8/2021 21:35,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,49,Secundario,Los libertarios,SEGURAMENTE iré a votar,1,-1,1.0,-2.0,-2.0,0.0,-1.0,-1.0,Avanza Libertad: José Luis Espert,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12843,28/8/2021 21:35,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,41,Secundario,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,-1.0,-1.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12844,28/8/2021 21:33,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,45,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-2.0,0.0,-1.0,0.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12845,28/8/2021 21:33,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,58,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,0.0,0.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12846,28/8/2021 21:29,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,56,Secundario,El peronismo,SEGURAMENTE iré a votar,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12847,28/8/2021 21:30,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,60,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12848,28/8/2021 21:26,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,70,Superior,NINGUNO,SEGURAMENTE iré a votar,-1,-1,0.0,0.0,1.0,0.0,0.0,0.0,0,,Blanco/nulo,sem_1_(08/28-09/03),1
12849,28/8/2021 21:24,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,50,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-1,-2.0,0.0,1.0,-1.0,0.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12850,28/8/2021 21:26,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,63,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12851,28/8/2021 21:24,Buenos Aires,Zona Norte conurbano,Mujer,70,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12852,28/8/2021 21:23,Buenos Aires,Zona Oeste conurbano,Hombre,63,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,1.0,-1.0,0.0,-1.0,Juntos: Diego Santilli,,No recuerdo,sem_1_(08/28-09/03),1
12853,28/8/2021 21:22,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,71,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12854,28/8/2021 21:23,Buenos Aires,Zona Norte conurbano,Mujer,74,Superior,La Izquierda,SEGURAMENTE iré a votar,1,1,2.0,-2.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12855,28/8/2021 21:22,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,52,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,0,,Consenso Federal: Roberto Lavagna,sem_1_(08/28-09/03),1
12856,28/8/2021 21:23,Buenos Aires,Zona Norte conurbano,Mujer,38,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12857,28/8/2021 21:22,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,48,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12858,28/8/2021 21:18,Buenos Aires,Zona Oeste conurbano,Hombre,45,Superior,NINGUNO,SEGURAMENTE iré a votar,-1,-1,0.0,0.0,1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,No recuerdo,sem_1_(08/28-09/03),1
12859,28/8/2021 21:21,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,63,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12860,28/8/2021 21:21,Buenos Aires,Zona Oeste conurbano,Hombre,67,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-1.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12861,28/8/2021 21:21,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,60,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-1.0,0.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12862,28/8/2021 21:21,Buenos Aires,Zona Norte conurbano,Mujer,68,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-1.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12863,28/8/2021 21:19,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,26,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,2.0,1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12864,28/8/2021 21:18,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,77,Secundario,El radicalismo,SEGURAMENTE iré a votar,-1,0,0.0,2.0,1.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12865,28/8/2021 21:12,Buenos Aires,Zona Oeste conurbano,Mujer,62,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12866,28/8/2021 21:11,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,65,Secundario,El peronismo,SEGURAMENTE iré a votar,-1,1,-1.0,0.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12867,28/8/2021 21:11,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,60,Superior,El peronismo,SEGURAMENTE iré a votar,2,2,0.0,0.0,0.0,0.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12868,28/8/2021 21:08,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,53,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12869,28/8/2021 21:08,Buenos Aires,Zona Oeste conurbano,Hombre,56,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12870,28/8/2021 21:06,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,58,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12871,28/8/2021 21:04,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,65,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,1.0,-1.0,-1.0,0.0,Juntos: Facundo Manes,,Blanco/nulo,sem_1_(08/28-09/03),1
12872,28/8/2021 21:04,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,60,Superior,El radicalismo,Casi seguro NO IRÉ A VOTAR,-2,-2,-2.0,0.0,1.0,-1.0,0.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12873,28/8/2021 21:03,Buenos Aires,Zona Norte conurbano,Mujer,41,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,0.0,0.0,-1.0,0.0,-1.0,0.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12874,28/8/2021 21:02,Buenos Aires,Zona Sur conurbano,Mujer,60,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,1.0,-2.0,-2.0,0.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12875,28/8/2021 20:59,Buenos Aires,Zona Oeste conurbano,Hombre,77,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,0.0,2.0,2.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12876,28/8/2021 21:01,Buenos Aires,Zona Oeste conurbano,Hombre,18,Secundario,NINGUNO,NO ESTO SEGURO de ir a votar,-2,-2,-2.0,1.0,-1.0,-1.0,-1.0,0.0,0,,No recuerdo,sem_1_(08/28-09/03),1
12877,28/8/2021 21:02,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,58,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12878,28/8/2021 21:00,Buenos Aires,Zona Oeste conurbano,Hombre,43,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,1.0,-2.0,2.0,-1.0,2.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12879,28/8/2021 20:55,Buenos Aires,Zona Norte conurbano,Mujer,60,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,0.0,0.0,-1.0,0.0,0.0,0.0,0,,Blanco/nulo,sem_1_(08/28-09/03),1
12880,28/8/2021 20:58,Buenos Aires,Zona Norte conurbano,Hombre,63,Secundario,NINGUNO,SEGURAMENTE iré a votar,0,1,0.0,-1.0,1.0,0.0,0.0,-1.0,Frente Unión por el Futuro: Juan José Gómez Centurión,,Frente Nos: José Gómez Centurión,sem_1_(08/28-09/03),1
12881,28/8/2021 20:59,Buenos Aires,Zona Norte conurbano,Hombre,71,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,1,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12882,28/8/2021 20:57,Buenos Aires,Zona Norte conurbano,Hombre,67,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,0.0,1.0,1.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12883,28/8/2021 20:56,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,54,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12884,28/8/2021 20:56,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,44,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12885,28/8/2021 20:54,Buenos Aires,Zona Norte conurbano,Hombre,66,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Frente Nos: José Gómez Centurión,sem_1_(08/28-09/03),1
12886,28/8/2021 20:54,Buenos Aires,Zona Norte conurbano,Hombre,69,Superior,NINGUNO,SEGURAMENTE iré a votar,1,2,2.0,0.0,-2.0,2.0,-1.0,0.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12887,28/8/2021 20:50,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,41,Superior,El radicalismo,SEGURAMENTE iré a votar,1,1,2.0,1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12888,28/8/2021 20:51,Buenos Aires,Zona Norte conurbano,Hombre,58,Secundario,NINGUNO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,0.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12889,28/8/2021 20:49,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,55,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,0.0,-1.0,1.0,-1.0,0.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12890,28/8/2021 20:47,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,72,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,0.0,1.0,1.0,-1.0,0.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12891,28/8/2021 20:47,Buenos Aires,Zona Sur conurbano,Hombre,64,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,0.0,-1.0,0,,No recuerdo,sem_1_(08/28-09/03),1
12892,28/8/2021 20:47,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,59,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12893,28/8/2021 20:47,Buenos Aires,Zona Oeste conurbano,Hombre,50,Secundario,NINGUNO,Casi seguro NO IRÉ A VOTAR,-2,-2,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,FIT-U: Nicolás del Caño,,Fit: Nicolás del Caño,sem_1_(08/28-09/03),1
12894,28/8/2021 20:47,Buenos Aires,Zona Oeste conurbano,Hombre,55,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-1.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12895,28/8/2021 20:47,Buenos Aires,Zona Oeste conurbano,Mujer,27,Secundario,La Izquierda,SEGURAMENTE iré a votar,-2,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,FIT-U: Nicolás del Caño,,Fit: Nicolás del Caño,sem_1_(08/28-09/03),1
12896,28/8/2021 20:48,Buenos Aires,Zona Oeste conurbano,Mujer,70,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,-1.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12897,28/8/2021 20:47,Buenos Aires,Zona Oeste conurbano,Hombre,57,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,-2.0,1.0,-1.0,0.0,-1.0,Avanza Libertad: José Luis Espert,,Despertar: José Luis Espert,sem_1_(08/28-09/03),1
12898,28/8/2021 20:45,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,30,Primario incompleto,NINGUNO,NO ESTO SEGURO de ir a votar,-2,-2,-2.0,0.0,2.0,-1.0,0.0,-1.0,Juntos: Diego Santilli,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12899,28/8/2021 20:47,Buenos Aires,Zona Oeste conurbano,Mujer,38,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-1.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12900,28/8/2021 20:45,Buenos Aires,Zona Norte conurbano,Mujer,72,Secundario,La Izquierda,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12901,28/8/2021 20:42,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,55,Secundario,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,0.0,-1.0,0.0,0.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12902,28/8/2021 20:42,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,52,Superior,El peronismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12903,28/8/2021 20:40,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,45,Superior,El peronismo,SEGURAMENTE iré a votar,1,1,1.0,0.0,-1.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12904,28/8/2021 20:40,Buenos Aires,Zona Oeste conurbano,Mujer,50,Superior,NINGUNO,SEGURAMENTE iré a votar,-2,-2,0.0,0.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12905,28/8/2021 20:26,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,56,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,-1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12906,28/8/2021 20:39,Buenos Aires,Zona Oeste conurbano,Mujer,62,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12907,28/8/2021 20:36,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,54,Secundario,El radicalismo,SEGURAMENTE iré a votar,-2,-1,-2.0,-1.0,1.0,-1.0,-1.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12908,28/8/2021 20:38,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,59,Superior,El radicalismo,SEGURAMENTE iré a votar,-2,-2,-2.0,2.0,2.0,-1.0,2.0,2.0,Juntos: Facundo Manes,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12909,28/8/2021 20:35,Buenos Aires,Zona Sur conurbano,Mujer,62,Superior,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12910,28/8/2021 20:35,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,44,Superior,El peronismo,,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12911,28/8/2021 20:33,Buenos Aires,Zona Oeste conurbano,Mujer,66,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,0.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12912,28/8/2021 20:35,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,62,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,2,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12913,28/8/2021 20:33,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,55,Secundario,El Kirchnerismo,SEGURAMENTE iré a votar,-2,-1,-1.0,0.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12914,28/8/2021 20:33,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,76,Superior,El radicalismo,SEGURAMENTE iré a votar,-1,-1,0.0,1.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12915,28/8/2021 20:31,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,61,Secundario,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,0.0,-1.0,,-1.0,Avanza Libertad: José Luis Espert,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12916,28/8/2021 20:29,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,68,,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,2.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12917,28/8/2021 20:29,Buenos Aires,Zona Norte conurbano,Hombre,42,Superior,NINGUNO,Casi seguro NO IRÉ A VOTAR,1,1,0.0,0.0,0.0,-1.0,-1.0,-1.0,Otros,Biondini,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12918,28/8/2021 20:29,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,63,Superior,El peronismo,SEGURAMENTE iré a votar,-2,-2,-2.0,0.0,1.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12919,28/8/2021 20:29,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,72,Secundario,El PRO,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12920,28/8/2021 20:28,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,73,Superior,Los libertarios,SEGURAMENTE iré a votar,-2,-2,-2.0,1.0,1.0,-1.0,0.0,-1.0,Avanza Libertad: José Luis Espert,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12921,28/8/2021 20:26,Buenos Aires,Zona Norte conurbano,Mujer,61,Secundario,El radicalismo,SEGURAMENTE iré a votar,-1,-1,0.0,1.0,1.0,-1.0,0.0,0.0,Vamos con Vos: Florencio Randazzo,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12922,28/8/2021 20:26,Buenos Aires,Resto de la provincia de Buenos Aires,Mujer,76,Secundario,El radicalismo,SEGURAMENTE iré a votar,-1,-1,0.0,1.0,2.0,-1.0,2.0,-1.0,Juntos: Diego Santilli,,Juntos por el Cambio: Mauricio Macri,sem_1_(08/28-09/03),1
12923,28/8/2021 20:25,Buenos Aires,Zona Sur conurbano,Mujer,60,Superior,El Kirchnerismo,SEGURAMENTE iré a votar,1,2,2.0,-2.0,-2.0,2.0,-1.0,-1.0,Frente de Todos: Victoria Tolosa Paz,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
12924,28/8/2021 20:16,Buenos Aires,Resto de la provincia de Buenos Aires,Hombre,80,Secundario,NINGUNO,SEGURAMENTE iré a votar,1,0,0.0,0.0,0.0,0.0,-1.0,0.0,Vamos con Vos: Florencio Randazzo,,Frente de Todos: Alberto Fernández,sem_1_(08/28-09/03),1
